Date_Time,air_pressure_at_sea_level,air_temperature,air_temperature_max,air_temperature_min,cloud_area_fraction,cloud_area_fraction_high,cloud_area_fraction_low,cloud_area_fraction_medium,dew_point_temperature,fog_area_fraction,precipitation_amount,relative_humidity,ultraviolet_index_clear_sky,wind_from_direction,wind_speed
2020-11-05 13:00:00,1037.9hPa,10.9celsius,,,100.0%,0.0%,100.0%,5.5%,8.5celsius,0.0%,0.0mm,85.6%,0.91,187.7degrees,1.6m/s
2020-11-05 14:00:00,1037.6hPa,11.0celsius,,,100.0%,0.0%,100.0%,3.1%,8.5celsius,0.0%,0.0mm,84.7%,0.61,187.5degrees,2.3m/s
2020-11-05 15:00:00,1037.0hPa,10.9celsius,,,100.0%,0.0%,100.0%,3.9%,8.1celsius,0.0%,0.0mm,83.6%,0.31,195.7degrees,2.5m/s
2020-11-05 16:00:00,1036.6hPa,10.5celsius,,,97.7%,0.0%,97.7%,2.3%,8.0celsius,0.0%,0.0mm,85.1%,0.11,183.7degrees,1.6m/s
2020-11-05 17:00:00,1036.3hPa,9.9celsius,,,89.1%,0.0%,89.1%,0.0%,7.8celsius,0.0%,0.0mm,87.6%,0.01,170.2degrees,1.6m/s
2020-11-05 18:00:00,1035.8hPa,9.3celsius,,,90.6%,0.0%,90.6%,2.3%,7.7celsius,0.0%,0.0mm,90.3%,0.01,153.3degrees,1.5m/s
2020-11-05 19:00:00,1035.3hPa,8.9celsius,,,83.6%,0.0%,82.8%,3.9%,7.6celsius,0.0%,0.0mm,91.9%,0.01,139.5degrees,1.4m/s
2020-11-05 20:00:00,1034.8hPa,8.4celsius,,,62.5%,0.8%,62.5%,0.0%,7.4celsius,0.0%,0.0mm,93.7%,0.01,141.1degrees,1.4m/s
2020-11-05 21:00:00,1034.4hPa,8.0celsius,,,55.5%,10.2%,50.8%,1.6%,7.2celsius,0.0%,0.0mm,95.2%,0.01,140.3degrees,1.6m/s
2020-11-05 22:00:00,1034.1hPa,7.5celsius,,,61.7%,32.0%,44.5%,1.6%,7.0celsius,0.0%,0.0mm,96.5%,0.01,141.2degrees,2.0m/s
2020-11-05 23:00:00,1034.0hPa,7.1celsius,,,74.2%,36.7%,58.6%,0.8%,6.7celsius,0.0%,0.0mm,97.4%,0.01,138.4degrees,2.0m/s
2020-11-06 00:00:00,1033.6hPa,6.6celsius,,,58.6%,0.0%,58.6%,0.0%,6.4celsius,15.6%,0.0mm,98.5%,0.01,140.5degrees,1.9m/s
2020-11-06 01:00:00,1033.0hPa,6.1celsius,,,74.2%,0.0%,74.2%,0.0%,6.0celsius,25.8%,0.0mm,99.4%,0.01,150.6degrees,2.1m/s
2020-11-06 02:00:00,1032.5hPa,5.6celsius,,,100.0%,0.0%,100.0%,0.0%,5.6celsius,97.7%,0.0mm,99.9%,0.01,140.4degrees,1.7m/s
2020-11-06 03:00:00,1031.8hPa,6.0celsius,,,100.0%,0.0%,100.0%,0.0%,5.9celsius,21.9%,0.0mm,99.4%,0.01,133.5degrees,1.9m/s
2020-11-06 04:00:00,1031.1hPa,6.5celsius,,,100.0%,0.0%,100.0%,0.0%,6.4celsius,0.8%,0.0mm,98.9%,0.01,129.1degrees,2.1m/s
2020-11-06 05:00:00,1030.3hPa,6.8celsius,,,98.4%,0.0%,98.4%,0.0%,6.5celsius,0.0%,0.0mm,97.9%,0.01,118.4degrees,2.1m/s
2020-11-06 06:00:00,1029.8hPa,6.8celsius,,,99.2%,0.0%,99.2%,0.0%,6.5celsius,0.0%,0.0mm,97.2%,0.01,114.2degrees,2.3m/s
2020-11-06 07:00:00,1029.2hPa,7.0celsius,,,86.7%,0.0%,86.7%,0.8%,6.4celsius,0.0%,0.0mm,95.3%,0.01,117.4degrees,2.5m/s
2020-11-06 08:00:00,1028.8hPa,6.9celsius,,,55.5%,0.0%,55.5%,0.8%,6.4celsius,0.0%,0.0mm,96.4%,0.01,124.7degrees,2.6m/s
2020-11-06 09:00:00,1028.5hPa,7.3celsius,,,39.8%,0.0%,39.1%,4.7%,6.6celsius,0.0%,0.0mm,95.2%,0.21,136.4degrees,2.7m/s
2020-11-06 10:00:00,1028.1hPa,8.2celsius,,,61.7%,0.0%,59.4%,7.8%,6.8celsius,0.0%,0.0mm,90.9%,0.51,146.5degrees,3.3m/s
2020-11-06 11:00:00,1027.5hPa,8.6celsius,,,85.9%,0.0%,82.8%,17.2%,6.9celsius,0.0%,0.0mm,89.0%,0.71,147.6degrees,2.8m/s
2020-11-06 12:00:00,1026.6hPa,9.0celsius,,,89.1%,0.0%,85.9%,28.1%,7.0celsius,0.0%,0.0mm,87.3%,0.91,146.4degrees,2.6m/s
2020-11-06 13:00:00,1025.5hPa,9.3celsius,,,100.0%,0.0%,100.0%,27.3%,6.9celsius,0.0%,0.0mm,85.9%,0.81,143.0degrees,2.3m/s
2020-11-06 14:00:00,1024.4hPa,9.5celsius,,,99.2%,0.0%,99.2%,28.1%,7.0celsius,0.0%,0.0mm,85.1%,0.51,134.8degrees,2.3m/s
2020-11-06 15:00:00,1023.5hPa,9.7celsius,,,96.1%,0.0%,89.1%,76.6%,6.9celsius,0.0%,0.0mm,83.9%,0.31,132.6degrees,2.8m/s
2020-11-06 16:00:00,1022.6hPa,9.6celsius,,,85.2%,0.0%,65.6%,62.5%,7.2celsius,0.0%,0.0mm,85.7%,0.11,127.2degrees,2.0m/s
2020-11-06 17:00:00,1022.0hPa,8.7celsius,,,78.1%,0.0%,21.9%,73.4%,7.1celsius,0.0%,0.0mm,89.7%,0.01,123.8degrees,1.5m/s
2020-11-06 18:00:00,1021.7hPa,8.1celsius,,,96.9%,12.5%,19.5%,96.1%,6.9celsius,0.0%,0.0mm,92.2%,0.01,124.3degrees,1.6m/s
2020-11-06 19:00:00,1021.4hPa,8.3celsius,,,99.2%,64.1%,11.7%,99.2%,6.8celsius,0.0%,0.0mm,90.7%,0.01,122.4degrees,1.7m/s
2020-11-06 20:00:00,1021.2hPa,8.3celsius,,,100.0%,93.0%,23.4%,100.0%,6.4celsius,0.0%,0.3mm,87.9%,0.01,124.3degrees,2.2m/s
2020-11-06 21:00:00,1021.2hPa,8.0celsius,,,100.0%,98.4%,19.5%,98.4%,6.1celsius,0.0%,0.2mm,87.4%,0.01,141.3degrees,2.5m/s
2020-11-06 22:00:00,1021.3hPa,7.7celsius,,,100.0%,98.4%,3.9%,99.2%,6.0celsius,0.0%,0.1mm,88.7%,0.01,149.9degrees,3.2m/s
2020-11-06 23:00:00,1021.4hPa,7.2celsius,,,100.0%,99.2%,20.3%,99.2%,4.8celsius,0.0%,0.0mm,83.8%,0.01,142.9degrees,2.8m/s
2020-11-07 00:00:00,1021.1hPa,6.6celsius,,,100.0%,99.2%,32.8%,96.9%,4.1celsius,0.0%,0.0mm,83.4%,0.01,129.8degrees,1.9m/s
2020-11-07 01:00:00,1021.0hPa,5.9celsius,,,99.2%,98.4%,21.1%,27.3%,4.0celsius,0.0%,0.0mm,87.5%,0.01,131.2degrees,1.6m/s
2020-11-07 02:00:00,1020.7hPa,4.9celsius,,,99.2%,98.4%,0.0%,64.1%,3.8celsius,0.0%,0.0mm,93.4%,0.01,119.0degrees,1.4m/s
2020-11-07 03:00:00,1020.4hPa,4.8celsius,,,99.2%,97.7%,0.0%,69.5%,3.9celsius,0.0%,0.0mm,94.4%,0.01,122.0degrees,1.4m/s
2020-11-07 04:00:00,1020.0hPa,5.2celsius,,,97.7%,96.1%,0.0%,60.2%,3.9celsius,0.0%,0.0mm,91.8%,0.01,108.7degrees,1.6m/s
2020-11-07 05:00:00,1020.2hPa,4.7celsius,,,42.2%,39.1%,0.0%,4.7%,3.7celsius,0.0%,0.0mm,93.7%,0.01,121.9degrees,1.5m/s
2020-11-07 06:00:00,1020.2hPa,3.3celsius,8.2celsius,1.7celsius,28.9%,28.9%,0.0%,0.0%,2.6celsius,0.0%,0.1mm,95.2%,0.01,108.9degrees,1.5m/s
2020-11-07 12:00:00,1020.1hPa,8.4celsius,9.5celsius,6.1celsius,2.3%,0.0%,2.3%,0.0%,5.4celsius,,0.0mm,81.2%,,55.9degrees,0.6m/s
2020-11-07 18:00:00,1019.0hPa,6.1celsius,6.7celsius,6.0celsius,79.7%,39.1%,67.2%,0.0%,5.2celsius,,0.1mm,93.7%,,50.9degrees,2.2m/s
2020-11-08 00:00:00,1017.4hPa,6.6celsius,7.5celsius,6.6celsius,100.0%,96.1%,100.0%,92.2%,5.4celsius,,5.6mm,91.3%,,61.6degrees,2.0m/s
2020-11-08 06:00:00,1013.9hPa,7.5celsius,10.3celsius,7.5celsius,100.0%,99.2%,100.0%,98.4%,6.3celsius,,5.2mm,92.1%,,60.4degrees,2.7m/s
2020-11-08 12:00:00,1012.3hPa,10.5celsius,12.1celsius,10.4celsius,100.0%,96.9%,100.0%,50.8%,9.7celsius,,0.2mm,95.0%,,141.2degrees,2.8m/s
2020-11-08 18:00:00,1010.1hPa,10.9celsius,11.7celsius,10.9celsius,93.8%,81.2%,0.0%,78.9%,9.8celsius,,2.5mm,92.3%,,117.7degrees,3.9m/s
2020-11-09 00:00:00,1008.6hPa,11.7celsius,11.8celsius,11.4celsius,100.0%,46.9%,99.2%,94.5%,10.7celsius,,3.0mm,93.1%,,131.0degrees,5.8m/s
2020-11-09 06:00:00,1008.1hPa,11.6celsius,12.7celsius,11.5celsius,100.0%,85.9%,100.0%,99.2%,10.7celsius,,0.7mm,93.8%,,145.7degrees,5.1m/s
2020-11-09 12:00:00,1010.2hPa,12.7celsius,13.5celsius,11.8celsius,100.0%,66.4%,100.0%,14.1%,11.6celsius,,0.3mm,92.9%,,155.2degrees,4.7m/s
2020-11-09 18:00:00,1011.9hPa,11.8celsius,11.8celsius,10.6celsius,46.9%,0.0%,39.8%,25.0%,11.1celsius,,0.1mm,95.2%,,147.9degrees,3.0m/s
2020-11-10 00:00:00,1014.1hPa,10.5celsius,10.5celsius,9.9celsius,100.0%,0.0%,100.0%,0.8%,10.3celsius,,0.1mm,98.1%,,140.0degrees,3.3m/s
2020-11-10 06:00:00,1013.7hPa,9.8celsius,11.2celsius,9.7celsius,100.0%,0.0%,100.0%,5.5%,9.4celsius,,0.2mm,97.6%,,131.2degrees,2.6m/s
2020-11-10 12:00:00,1013.0hPa,11.3celsius,12.5celsius,11.3celsius,100.0%,0.0%,100.0%,39.8%,10.3celsius,,0.2mm,92.6%,,127.9degrees,2.8m/s
2020-11-10 18:00:00,1011.4hPa,11.4celsius,11.4celsius,9.3celsius,89.8%,70.3%,62.5%,34.4%,10.7celsius,,0.0mm,95.1%,,157.5degrees,3.0m/s
2020-11-11 00:00:00,1011.0hPa,9.3celsius,11.2celsius,8.7celsius,90.6%,83.6%,22.7%,36.7%,8.7celsius,,1.5mm,96.6%,,151.3degrees,5.0m/s
2020-11-11 06:00:00,1007.5hPa,11.2celsius,11.7celsius,11.2celsius,100.0%,99.2%,93.0%,25.8%,10.0celsius,,0.2mm,91.2%,,155.7degrees,6.8m/s
2020-11-11 12:00:00,1012.5hPa,11.3celsius,11.3celsius,9.3celsius,100.0%,100.0%,71.1%,11.7%,9.8celsius,,2.1mm,89.7%,,208.7degrees,1.9m/s
2020-11-11 18:00:00,1012.4hPa,9.4celsius,12.5celsius,9.4celsius,100.0%,100.0%,100.0%,100.0%,8.5celsius,,3.6mm,94.3%,,44.0degrees,1.9m/s
2020-11-12 00:00:00,1013.3hPa,12.4celsius,12.4celsius,11.0celsius,100.0%,3.1%,100.0%,67.2%,11.5celsius,,0.0mm,94.3%,,164.2degrees,5.0m/s
2020-11-12 06:00:00,1014.5hPa,11.0celsius,11.6celsius,10.2celsius,96.9%,72.7%,75.8%,79.7%,10.2celsius,,0.0mm,93.9%,,147.2degrees,4.2m/s
2020-11-12 12:00:00,1014.8hPa,11.7celsius,12.0celsius,10.6celsius,100.0%,98.4%,91.4%,85.9%,9.7celsius,,0.0mm,87.2%,,135.4degrees,5.3m/s
2020-11-12 18:00:00,1013.9hPa,10.5celsius,10.5celsius,9.7celsius,66.4%,29.7%,39.1%,42.2%,9.3celsius,,0.0mm,92.0%,,115.3degrees,3.4m/s
2020-11-13 00:00:00,1013.4hPa,9.7celsius,10.9celsius,9.7celsius,98.4%,88.3%,89.1%,0.0%,8.8celsius,,0.0mm,94.7%,,107.8degrees,3.2m/s
2020-11-13 06:00:00,1012.0hPa,10.9celsius,11.8celsius,10.5celsius,100.0%,52.3%,100.0%,0.0%,9.6celsius,,0.0mm,91.6%,,115.4degrees,3.6m/s
2020-11-13 12:00:00,1011.6hPa,11.8celsius,11.9celsius,10.7celsius,99.2%,0.0%,99.2%,3.1%,9.4celsius,,0.0mm,84.7%,,127.1degrees,5.9m/s
2020-11-13 18:00:00,1010.1hPa,10.7celsius,,,100.0%,0.0%,100.0%,0.0%,9.1celsius,,,89.5%,,128.2degrees,4.8m/s
