DateTime,GMT Offset,NI Generation,NI Demand,NI Wind Availability,NI Wind Generation,NI Solar Availability,NI Solar Generation,IE Generation,IE Demand,IE Wind Availability
2020-01-01 00:00:00,0,805.808,736.418,268.222,267.818,0.0,0.0,2708.45,3035.95,331.08
2020-01-01 00:15:00,0,808.93,727.636,271.798,272.509,0.0,0.0,2757.59,3001.06,332.35
2020-01-01 00:30:00,0,799.635,715.448,264.655,264.816,0.0,0.0,2765.93,2956.65,326.64
2020-01-01 00:45:00,0,781.243,704.161,256.279,255.498,0.0,0.0,2741.16,2912.98,319.0
2020-01-01 01:00:00,0,828.025,714.902,256.845,257.602,0.0,0.0,2727.65,2868.51,328.5
2020-01-01 01:15:00,0,852.065,708.819,265.536,265.553,0.0,0.0,2691.3,2823.61,340.81
2020-01-01 01:30:00,0,802.759,693.102,269.476,269.548,0.0,0.0,2647.64,2775.59,343.64
2020-01-01 01:45:00,0,813.181,680.919,289.076,287.469,0.0,0.0,2632.3,2733.24,355.85
2020-01-01 02:00:00,0,829.529,669.815,307.113,305.538,0.0,0.0,2593.98,2694.05,370.54
2020-01-01 02:15:00,0,838.336,655.935,325.403,324.447,0.0,0.0,2509.58,2660.09,398.42
2020-01-01 02:30:00,0,845.129,640.637,336.459,334.505,0.0,0.0,2434.57,2612.82,418.51
2020-01-01 02:45:00,0,852.376,624.397,342.903,339.328,0.0,0.0,2413.78,2561.93,443.28
2020-01-01 03:00:00,0,880.49,615.8,366.08,362.413,0.0,0.0,2390.8,2536.64,484.78
2020-01-01 03:15:00,0,840.47,605.929,364.687,299.381,0.0,0.0,2391.66,2508.61,503.09
2020-01-01 03:30:00,0,830.724,596.629,383.887,290.777,0.0,0.0,2380.78,2497.85,550.11
2020-01-01 03:45:00,0,805.155,587.509,390.101,279.101,0.0,0.0,2386.75,2487.44,580.39
2020-01-01 04:00:00,0,795.711,583.804,378.021,262.632,0.0,0.0,2385.08,2480.45,609.24
2020-01-01 04:15:00,0,784.753,578.94,380.155,260.619,0.0,0.0,2371.35,2460.63,625.04
2020-01-01 04:30:00,0,771.635,571.884,368.991,251.147,0.0,0.0,2351.28,2434.48,615.29
2020-01-01 04:45:00,0,783.396,566.232,379.577,254.775,0.0,0.0,2306.05,2407.95,594.58
2020-01-01 05:00:00,0,776.355,571.435,380.777,257.358,0.0,0.0,2333.43,2423.74,589.49
2020-01-01 05:15:00,0,774.844,568.478,379.433,255.268,0.0,0.0,2318.53,2410.4,560.53
2020-01-01 05:30:00,0,778.561,566.908,379.752,252.668,0.0,0.0,2310.99,2408.8,555.6
2020-01-01 05:45:00,0,780.738,578.411,351.675,245.902,0.0,0.0,2331.8,2403.52,554.28
2020-01-01 06:00:00,0,852.632,599.871,316.528,302.705,0.0,0.0,2372.25,2428.52,541.87
2020-01-01 06:15:00,0,838.67,607.115,288.681,289.267,0.0,0.0,2416.33,2449.13,492.91
2020-01-01 06:30:00,0,833.458,617.076,291.757,291.782,0.0,0.0,2412.2,2464.42,495.84
2020-01-01 06:45:00,0,805.704,623.001,301.17,299.361,0.0,0.0,2339.71,2470.3,520.51
2020-01-01 07:00:00,0,802.687,637.739,290.652,289.249,0.0,0.0,2327.24,2484.61,497.67
2020-01-01 07:15:00,0,820.331,649.186,292.56,290.905,0.0,0.0,2370.32,2493.65,507.9
2020-01-01 07:30:00,0,824.801,656.926,306.621,306.521,0.0,0.0,2329.49,2501.34,537.62
2020-01-01 07:45:00,0,839.753,667.323,319.129,320.486,0.0,0.0,2332.19,2520.19,585.63
2020-01-01 08:00:00,0,839.874,682.205,328.5,331.095,0.0,0.0,2346.87,2519.65,615.44
2020-01-01 08:15:00,0,858.572,685.925,347.199,348.228,0.0,0.0,2328.28,2516.63,582.26
2020-01-01 08:30:00,0,860.579,682.941,354.631,358.967,0.072,0.0,2325.44,2518.99,632.39
2020-01-01 08:45:00,0,879.643,696.863,375.086,379.74,0.368,0.203,2337.61,2535.65,679.25
2020-01-01 09:00:00,0,914.823,717.248,393.816,398.897,0.913,0.857,2305.11,2580.53,701.83
2020-01-01 09:15:00,0,938.537,736.19,395.246,401.62,1.751,1.858,2382.0,2637.19,724.96
2020-01-01 09:30:00,0,942.347,757.795,397.839,404.415,3.349,4.078,2638.82,2701.24,755.62
2020-01-01 09:45:00,0,929.296,778.329,395.376,398.475,5.556,6.03,2777.67,2764.62,794.64
2020-01-01 10:00:00,0,925.085,796.35,391.176,396.776,9.389,8.743,2796.48,2839.95,831.8
2020-01-01 10:15:00,0,918.393,822.546,385.971,390.831,14.61,12.743,2825.88,2899.05,864.15
2020-01-01 10:30:00,0,940.943,838.223,404.041,407.204,11.928,11.363,2935.97,2963.21,917.07
2020-01-01 10:45:00,0,967.668,862.062,430.053,432.95,7.439,7.78,3059.94,3020.73,955.87
2020-01-01 11:00:00,0,1023.899,885.431,480.186,481.599,7.149,7.397,3120.74,3090.47,939.06
2020-01-01 11:15:00,0,1029.373,904.944,478.116,478.114,5.546,5.856,3196.09,3134.3,909.7
2020-01-01 11:30:00,0,1033.975,923.009,472.184,475.25,5.571,5.827,3269.88,3182.56,954.39
2020-01-01 11:45:00,0,1027.552,938.738,488.034,488.542,8.409,8.494,3251.15,3229.39,1048.02
2020-01-01 12:00:00,0,1002.343,959.371,456.652,459.707,8.724,8.794,3183.85,3278.24,1026.05
2020-01-01 12:15:00,0,1005.039,972.545,454.827,456.846,6.764,6.992,3199.08,3303.99,1031.51
2020-01-01 12:30:00,0,1003.315,988.748,428.802,426.155,6.235,6.765,3316.4,3347.05,1073.3
2020-01-01 12:45:00,0,1012.529,994.897,429.332,428.092,6.952,7.391,3345.95,3370.46,1092.6
2020-01-01 13:00:00,0,1049.37,1002.966,450.792,450.325,7.235,7.608,3381.57,3369.51,1072.88
2020-01-01 13:15:00,0,1084.612,1005.94,494.848,496.759,7.007,7.305,3369.03,3373.92,1068.76
2020-01-01 13:30:00,0,1065.623,999.158,502.124,502.489,5.879,6.304,3389.29,3365.23,1126.16
2020-01-01 13:45:00,0,1090.93,991.479,507.717,505.196,5.561,5.908,3416.63,3347.46,1116.25
2020-01-01 14:00:00,0,1059.889,983.463,463.06,461.63,5.799,6.067,3520.45,3323.1,1157.98
2020-01-01 14:15:00,0,1069.58,981.92,483.747,482.433,4.394,4.596,3537.3,3307.42,1199.25
2020-01-01 14:30:00,0,1074.671,979.573,514.775,513.702,3.288,3.525,3445.04,3283.34,1208.47
2020-01-01 14:45:00,0,1100.667,975.455,533.749,530.589,2.967,3.202,3438.57,3275.82,1327.32
2020-01-01 15:00:00,0,1129.903,978.875,559.041,556.736,2.919,3.091,3497.52,3285.78,1388.11
2020-01-01 15:15:00,0,1152.001,980.114,569.095,570.237,2.172,2.319,3546.45,3280.16,1411.42
2020-01-01 15:30:00,0,1164.105,988.316,578.332,580.933,1.36,1.404,3635.68,3298.48,1492.69
2020-01-01 15:45:00,0,1177.942,996.284,590.003,595.069,0.475,0.327,3737.59,3370.86,1591.37
2020-01-01 16:00:00,0,1219.386,1025.291,644.384,645.268,0.142,0.0,3766.62,3411.15,1642.31
2020-01-01 16:15:00,0,1248.543,1071.883,674.28,674.723,0.018,0.0,3835.92,3463.35,1735.07
2020-01-01 16:30:00,0,1256.037,1107.299,650.544,652.25,0.0,0.0,3987.72,3586.72,1829.0
2020-01-01 16:45:00,0,1267.737,1130.848,661.077,669.825,0.0,0.0,4102.86,3689.2,1931.35
2020-01-01 17:00:00,0,1275.969,1156.97,657.421,667.859,0.0,0.0,4195.42,3763.88,1948.47
2020-01-01 17:15:00,0,1260.397,1162.649,651.933,655.804,0.0,0.0,4259.13,3806.55,1996.25
2020-01-01 17:30:00,0,1246.663,1148.815,657.464,656.263,0.0,0.0,4265.8,3813.27,2071.58
2020-01-01 17:45:00,0,1251.316,1140.258,670.191,670.702,0.0,0.0,4263.54,3825.22,2143.4
2020-01-01 18:00:00,0,1270.634,1122.654,694.566,699.455,0.0,0.0,4208.85,3806.86,2300.77
2020-01-01 18:15:00,0,1320.103,1102.117,757.266,752.586,0.0,0.0,4105.96,3777.04,2356.89
2020-01-01 18:30:00,0,1318.527,1080.679,730.806,732.334,0.0,0.0,4030.95,3721.76,2325.5
2020-01-01 18:45:00,0,1291.091,1059.858,707.178,705.663,0.0,0.0,3989.82,3673.98,2286.84
2020-01-01 19:00:00,0,1269.525,1034.181,710.139,707.417,0.0,0.0,3957.52,3645.31,2369.9
2020-01-01 19:15:00,0,1267.142,1008.345,705.02,705.044,0.0,0.0,3903.4,3616.26,2437.6
2020-01-01 19:30:00,0,1284.099,991.699,713.506,714.081,0.0,0.0,3851.43,3596.62,2456.84
2020-01-01 19:45:00,0,1283.023,978.287,709.364,709.909,0.0,0.0,3818.43,3575.23,2459.19
2020-01-01 20:00:00,0,1300.297,969.571,695.599,698.385,0.0,0.0,3754.03,3535.68,2455.38
2020-01-01 20:15:00,0,1285.094,952.599,697.3,707.265,0.0,0.0,3728.66,3511.39,2523.18
2020-01-01 20:30:00,0,1236.041,932.949,716.403,728.911,0.0,0.0,3704.43,3458.7,2429.8
2020-01-01 20:45:00,0,1091.05,910.689,732.474,744.14,0.0,0.0,3787.89,3418.75,2446.72
2020-01-01 21:00:00,0,1063.238,900.444,723.783,732.521,0.0,0.0,3793.24,3406.6,2526.26
2020-01-01 21:15:00,0,1045.532,883.25,702.417,711.82,0.0,0.0,3717.46,3330.85,2562.58
2020-01-01 21:30:00,0,1043.057,859.963,693.714,703.767,0.0,0.0,3630.31,3264.0,2516.13
2020-01-01 21:45:00,0,1032.474,836.12,692.478,699.283,0.0,0.0,3566.27,3213.2,2545.37
2020-01-01 22:00:00,0,1021.76,814.334,694.846,697.399,0.0,0.0,3508.8,3166.81,2626.91
2020-01-01 22:15:00,0,991.468,785.123,711.053,668.809,0.0,0.0,3459.2,3115.6,2672.23
2020-01-01 22:30:00,0,979.113,760.9,727.075,656.592,0.0,0.0,3377.79,3046.34,2662.27
2020-01-01 22:45:00,0,964.216,734.858,756.733,639.415,0.0,0.0,3310.19,2989.73,2660.71
2020-01-01 23:00:00,0,929.116,707.488,751.221,592.843,0.0,0.0,3371.36,3043.93,2616.62
2020-01-01 23:15:00,0,916.926,680.376,745.473,583.594,0.0,0.0,3346.39,3033.61,2597.32
2020-01-01 23:30:00,0,908.063,657.433,759.795,584.296,0.0,0.0,3291.25,2994.59,2643.29
2020-01-01 23:45:00,0,904.469,631.276,764.307,584.207,0.0,0.0,3209.19,2933.8,2611.61
2020-01-02 00:00:00,0,876.836,617.994,728.053,561.561,0.0,0.0,3191.81,2881.01,2624.37
2020-01-02 00:15:00,0,890.207,599.688,728.25,571.71,0.0,0.0,3220.34,2828.95,2674.81
2020-01-02 00:30:00,0,917.84,582.293,762.098,588.656,0.0,0.0,3195.91,2757.05,2645.08
2020-01-02 00:45:00,0,883.358,567.898,769.75,553.521,0.0,0.0,3157.22,2699.05,2644.66
2020-01-02 01:00:00,0,881.679,576.374,779.727,555.387,0.0,0.0,3084.07,2616.65,2693.69
2020-01-02 01:15:00,0,885.176,574.396,794.598,558.106,0.0,0.0,3016.46,2554.99,2623.62
2020-01-02 01:30:00,0,876.868,566.057,778.416,546.176,0.0,0.0,2950.49,2489.98,2666.07
2020-01-02 01:45:00,0,858.639,556.564,753.268,528.378,0.0,0.0,2935.51,2466.27,2671.31
2020-01-02 02:00:00,0,833.691,545.818,684.168,501.437,0.0,0.0,2920.35,2436.33,2716.13
2020-01-02 02:15:00,0,829.397,540.895,690.945,500.87,0.0,0.0,2879.75,2396.77,2750.89
2020-01-02 02:30:00,0,830.655,531.996,745.743,502.125,0.0,0.0,2843.06,2370.18,2752.74
2020-01-02 02:45:00,0,797.533,520.621,735.012,466.487,0.0,0.0,2843.21,2349.84,2783.69
2020-01-02 03:00:00,0,799.765,516.344,767.325,468.53,0.0,0.0,2847.74,2362.05,2774.79
2020-01-02 03:15:00,0,799.5,511.889,792.968,469.332,0.0,0.0,2828.54,2347.27,2775.61
2020-01-02 03:30:00,0,801.585,509.798,771.403,468.099,0.0,0.0,2837.72,2361.29,2729.01
2020-01-02 03:45:00,0,799.531,508.544,755.226,466.383,0.0,0.0,2844.78,2368.34,2764.73
2020-01-02 04:00:00,0,793.36,509.765,749.25,460.682,0.0,0.0,2840.03,2355.98,2795.09
2020-01-02 04:15:00,0,783.531,508.537,754.475,451.637,0.0,0.0,2848.87,2355.74,2848.82
2020-01-02 04:30:00,0,779.9,506.942,769.26,449.655,0.0,0.0,2845.89,2351.76,2856.73
2020-01-02 04:45:00,0,776.293,508.933,790.463,447.227,0.0,0.0,2837.25,2337.89,2872.65
2020-01-02 05:00:00,0,782.712,521.892,821.729,450.615,0.0,0.0,2868.31,2363.25,2867.18
2020-01-02 05:15:00,0,785.47,528.457,814.37,451.538,0.0,0.0,2895.37,2386.33,2863.63
2020-01-02 05:30:00,0,796.749,543.971,805.191,465.063,0.0,0.0,2952.45,2439.66,2814.35
2020-01-02 05:45:00,0,836.839,566.281,825.754,506.25,0.0,0.0,2977.02,2482.85,2822.08
2020-01-02 06:00:00,0,868.63,607.193,832.322,537.515,0.0,0.0,3086.27,2583.51,2787.34
2020-01-02 06:15:00,0,927.23,628.85,838.678,596.766,0.0,0.0,3107.1,2642.16,2687.96
2020-01-02 06:30:00,0,945.476,659.052,869.491,613.919,0.0,0.0,3196.7,2720.42,2642.16
2020-01-02 06:45:00,0,955.221,687.044,894.126,627.036,0.0,0.0,3302.16,2806.74,2762.0
2020-01-02 07:00:00,0,991.71,738.056,897.414,659.109,0.0,0.0,3426.26,2917.88,2830.81
2020-01-02 07:15:00,0,1019.687,772.616,908.175,689.264,0.0,0.0,3510.17,2996.21,2860.89
2020-01-02 07:30:00,0,1026.304,802.082,927.79,694.853,0.0,0.0,3560.93,3082.13,2897.7
2020-01-02 07:45:00,0,1017.724,833.674,931.644,694.056,0.0,0.0,3520.0,3154.87,2939.99
2020-01-02 08:00:00,0,1024.034,869.445,914.214,692.726,0.0,0.0,3608.91,3214.6,2947.69
2020-01-02 08:15:00,0,1032.55,896.142,902.607,694.552,0.0,0.0,3685.94,3272.68,2893.21
2020-01-02 08:30:00,0,1019.676,908.754,901.77,691.78,0.14,0.0,3765.13,3326.24,2894.03
2020-01-02 08:45:00,0,1040.143,940.891,894.808,707.727,0.035,0.0,3852.26,3401.53,2912.76
2020-01-02 09:00:00,0,1081.635,975.013,879.988,747.955,0.199,0.0,3940.19,3497.34,2883.43
2020-01-02 09:15:00,0,1072.6,997.625,844.338,735.505,0.361,0.06,4032.59,3558.67,2877.89
2020-01-02 09:30:00,0,1071.13,1016.924,830.28,735.606,0.51,0.291,4110.97,3616.28,2866.33
2020-01-02 09:45:00,0,1068.501,1026.816,809.84,730.884,0.588,0.449,4171.37,3662.66,2867.26
2020-01-02 10:00:00,0,1085.874,1043.088,808.056,746.026,0.582,0.54,4216.67,3709.44,2838.22
2020-01-02 10:15:00,0,1097.937,1062.959,812.159,761.696,0.834,0.835,4274.8,3759.25,2844.52
2020-01-02 10:30:00,0,1114.13,1078.061,797.099,783.9,0.898,1.043,4316.1,3802.95,2902.91
2020-01-02 10:45:00,0,1130.996,1088.854,802.585,790.214,0.89,1.094,4340.33,3833.04,2900.63
2020-01-02 11:00:00,0,1130.688,1093.608,812.594,797.421,1.143,1.507,4403.4,3890.18,2961.19
2020-01-02 11:15:00,0,1104.824,1099.969,827.072,775.691,2.891,3.235,4486.66,3941.39,3013.94
2020-01-02 11:30:00,0,1097.04,1104.086,846.683,766.189,4.462,4.281,4532.42,3976.21,3042.47
2020-01-02 11:45:00,0,1106.74,1109.634,861.863,773.365,5.295,4.929,4545.84,3993.68,3014.47
2020-01-02 12:00:00,0,1142.961,1122.504,841.48,816.952,5.51,5.869,4567.96,4041.08,3032.22
2020-01-02 12:15:00,0,1185.798,1130.028,872.61,856.518,4.084,4.535,4541.32,4050.25,3061.61
2020-01-02 12:30:00,0,1161.205,1133.352,871.455,827.203,2.896,3.246,4586.88,4065.92,3094.11
2020-01-02 12:45:00,0,1162.221,1135.941,867.19,825.338,3.462,3.817,4574.26,4052.92,3073.04
2020-01-02 13:00:00,0,1162.562,1130.335,870.118,827.255,5.786,5.784,4562.62,4050.98,3084.17
2020-01-02 13:15:00,0,1166.121,1118.914,888.131,836.834,4.834,4.923,4529.35,4032.52,3102.14
2020-01-02 13:30:00,0,1158.487,1107.579,884.971,826.967,5.893,5.559,4485.34,3991.98,3023.17
2020-01-02 13:45:00,0,1151.362,1101.624,874.19,818.02,7.941,7.077,4459.99,3967.45,2945.39
2020-01-02 14:00:00,0,1151.076,1097.989,875.847,818.574,11.571,9.068,4431.82,3943.54,2940.59
2020-01-02 14:15:00,0,1154.808,1092.527,878.878,824.28,15.571,9.632,4400.29,3921.36,2922.23
2020-01-02 14:30:00,0,1207.661,1092.909,893.27,883.358,12.508,9.441,4336.75,3911.55,2924.19
2020-01-02 14:45:00,0,1204.825,1095.138,877.555,876.769,12.398,8.455,4353.06,3922.89,2933.98
2020-01-02 15:00:00,0,1209.791,1102.553,885.911,884.461,10.45,6.822,4372.03,3937.47,2951.7
2020-01-02 15:15:00,0,1218.397,1108.198,892.177,889.934,5.351,3.845,4367.48,3933.27,2989.8
2020-01-02 15:30:00,0,1204.442,1104.807,876.429,870.368,2.592,2.349,4391.52,3961.0,2933.51
2020-01-02 15:45:00,0,1199.728,1113.482,871.668,867.793,1.042,1.054,4348.89,3977.27,2873.89
2020-01-02 16:00:00,0,1228.0,1138.106,901.03,899.853,0.187,0.054,4247.7,4005.35,2851.67
2020-01-02 16:15:00,0,1245.243,1190.767,904.544,907.317,0.031,0.0,4273.1,4070.47,2841.1
2020-01-02 16:30:00,0,1247.942,1251.368,891.944,895.769,0.0,0.0,4472.82,4168.01,2755.34
2020-01-02 16:45:00,0,1253.502,1292.825,890.215,893.34,0.0,0.0,4524.34,4266.95,2720.09
2020-01-02 17:00:00,0,1206.981,1315.664,869.157,872.055,0.0,0.0,4509.17,4357.99,2736.47
2020-01-02 17:15:00,0,1174.918,1329.328,840.138,843.955,0.0,0.0,4447.43,4400.78,2678.66
2020-01-02 17:30:00,0,1137.0,1331.373,810.253,812.802,0.0,0.0,4360.54,4399.99,2598.68
2020-01-02 17:45:00,0,1115.931,1315.616,791.524,794.843,0.0,0.0,4352.14,4405.04,2609.44
2020-01-02 18:00:00,0,1105.133,1288.944,791.869,789.091,0.0,0.0,4215.71,4360.25,2537.05
2020-01-02 18:15:00,0,1072.122,1261.672,770.195,760.156,0.0,0.0,4026.99,4315.31,2463.18
2020-01-02 18:30:00,0,1053.604,1230.829,739.147,728.41,0.0,0.0,3793.72,4243.4,2325.15
2020-01-02 18:45:00,0,1027.799,1211.204,710.959,697.479,0.0,0.0,3619.35,4171.93,2219.85
2020-01-02 19:00:00,0,1000.63,1195.525,672.643,663.74,0.0,0.0,3649.22,4109.4,2141.13
2020-01-02 19:15:00,0,976.757,1174.176,635.088,634.834,0.0,0.0,3669.6,4074.45,1960.56
2020-01-02 19:30:00,0,933.383,1160.847,612.409,607.699,0.0,0.0,3623.28,4066.47,1952.26
2020-01-02 19:45:00,0,941.07,1141.033,608.434,602.731,0.0,0.0,3550.51,4014.92,1915.96
2020-01-02 20:00:00,0,975.88,1117.904,648.689,639.088,0.0,0.0,3541.27,3933.72,1872.64
2020-01-02 20:15:00,0,975.525,1096.723,665.137,650.192,0.0,0.0,3519.37,3844.97,1877.86
2020-01-02 20:30:00,0,983.592,1080.792,693.896,664.025,0.0,0.0,3403.19,3784.65,1937.4
2020-01-02 20:45:00,0,1058.111,1067.214,738.8,729.378,0.0,0.0,3390.41,3723.98,1994.19
2020-01-02 21:00:00,0,1034.669,1037.602,701.507,700.77,0.0,0.0,3483.26,3673.31,2108.61
2020-01-02 21:15:00,0,1006.319,1004.835,674.266,672.685,0.0,0.0,3525.22,3603.98,2153.54
2020-01-02 21:30:00,0,968.152,973.169,668.511,649.17,0.0,0.0,3393.54,3524.8,2151.14
2020-01-02 21:45:00,0,975.364,949.849,644.547,640.854,0.0,0.0,3396.54,3473.83,2185.49
2020-01-02 22:00:00,0,932.216,917.74,592.773,592.411,0.0,0.0,3539.12,3426.9,2176.22
2020-01-02 22:15:00,0,865.113,883.493,552.448,540.844,0.0,0.0,3543.24,3360.12,2234.36
2020-01-02 22:30:00,0,834.911,861.449,521.22,509.895,0.0,0.0,3491.54,3315.31,2300.59
2020-01-02 22:45:00,0,844.551,835.399,508.728,512.603,0.0,0.0,3502.76,3289.15,2325.39
2020-01-02 23:00:00,0,849.219,803.413,508.664,509.138,0.0,0.0,3569.41,3316.31,2371.67
2020-01-02 23:15:00,0,818.331,775.101,473.486,472.656,0.0,0.0,3616.51,3286.25,2404.24
2020-01-02 23:30:00,0,773.382,749.093,420.317,422.328,0.0,0.0,3611.98,3232.79,2315.06
2020-01-02 23:45:00,0,762.586,723.788,427.763,430.152,0.0,0.0,3592.34,3181.68,2239.32
2020-01-03 00:00:00,0,745.073,706.767,410.407,411.096,0.0,0.0,3677.24,3171.96,2312.98
2020-01-03 00:15:00,0,724.507,690.799,381.202,382.632,0.0,0.0,3697.02,3101.8,2253.07
2020-01-03 00:30:00,0,767.445,672.644,431.277,434.135,0.0,0.0,3528.19,2978.63,2137.77
2020-01-03 00:45:00,0,741.094,659.197,400.46,401.22,0.0,0.0,3556.14,2937.26,2106.52
2020-01-03 01:00:00,0,706.698,668.147,367.34,371.149,0.0,0.0,3570.95,2932.34,2125.98
2020-01-03 01:15:00,0,716.235,663.695,383.002,385.451,0.0,0.0,3510.17,2905.85,2208.26
2020-01-03 01:30:00,0,746.892,656.158,418.697,416.595,0.0,0.0,3350.61,2838.36,2161.03
2020-01-03 01:45:00,0,773.182,646.073,436.843,435.991,0.0,0.0,3250.09,2779.33,2069.55
2020-01-03 02:00:00,0,796.87,633.795,467.213,463.314,0.0,0.0,3167.95,2733.64,2016.19
2020-01-03 02:15:00,0,752.995,624.783,419.491,422.463,0.0,0.0,3205.19,2734.27,2106.47
2020-01-03 02:30:00,0,740.248,615.796,398.051,394.067,0.0,0.0,3157.09,2704.26,2011.13
2020-01-03 02:45:00,0,730.831,611.221,393.654,388.864,0.0,0.0,3051.58,2664.78,1924.99
2020-01-03 03:00:00,0,722.768,610.008,412.455,379.223,0.0,0.0,2948.41,2638.66,1755.79
2020-01-03 03:15:00,0,650.03,604.477,398.986,309.12,0.0,0.0,2900.21,2598.25,1595.71
2020-01-03 03:30:00,0,590.323,603.513,367.553,256.843,0.0,0.0,2901.4,2569.81,1493.44
2020-01-03 03:45:00,0,658.551,600.774,367.456,323.401,0.0,0.0,2903.1,2573.59,1458.45
2020-01-03 04:00:00,0,709.154,605.728,374.289,370.892,0.0,0.0,2938.09,2582.67,1397.86
2020-01-03 04:15:00,0,708.834,610.296,380.48,375.983,0.0,0.0,2963.91,2569.94,1452.13
2020-01-03 04:30:00,0,720.059,608.338,396.792,391.666,0.0,0.0,2965.91,2607.14,1505.75
2020-01-03 04:45:00,0,756.244,609.759,431.591,430.053,0.0,0.0,2870.56,2619.48,1538.65
2020-01-03 05:00:00,0,752.518,616.981,415.558,422.04,0.0,0.0,2846.02,2634.52,1512.13
2020-01-03 05:15:00,0,711.606,621.186,390.211,386.37,0.0,0.0,2779.84,2609.8,1511.02
2020-01-03 05:30:00,0,693.576,631.964,369.141,361.266,0.0,0.0,2757.16,2576.78,1509.36
2020-01-03 05:45:00,0,713.427,650.675,392.692,388.54,0.0,0.0,2758.19,2640.24,1405.49
2020-01-03 06:00:00,0,708.968,692.646,381.963,380.183,0.0,0.0,2831.76,2783.11,1449.07
2020-01-03 06:15:00,0,728.485,723.02,391.373,391.124,0.0,0.0,2799.22,2856.96,1378.28
2020-01-03 06:30:00,0,733.199,750.964,384.946,382.964,0.0,0.0,2808.64,2924.04,1290.03
2020-01-03 06:45:00,0,727.283,784.29,381.042,373.776,0.0,0.0,2892.27,3029.44,1235.62
2020-01-03 07:00:00,0,710.993,839.938,334.778,333.074,0.0,0.0,3019.38,3160.25,1291.64
2020-01-03 07:15:00,0,712.511,880.15,331.217,328.898,0.0,0.0,3077.16,3253.91,1287.81
2020-01-03 07:30:00,0,761.887,917.875,329.673,327.273,0.0,0.0,3141.77,3328.58,1220.48
2020-01-03 07:45:00,0,782.142,949.47,321.572,319.864,0.0,0.0,3212.98,3420.54,1202.06
2020-01-03 08:00:00,0,777.596,987.252,316.49,311.977,0.0,0.0,3258.82,3497.85,1217.33
2020-01-03 08:15:00,0,767.929,1013.889,307.347,304.245,0.0,0.0,3299.75,3531.46,1147.15
2020-01-03 08:30:00,0,767.96,1028.142,306.083,303.721,0.061,0.0,3317.99,3549.77,1084.08
2020-01-03 08:45:00,0,765.759,1050.423,303.951,300.335,0.498,0.409,3314.32,3587.98,1013.12
2020-01-03 09:00:00,0,750.31,1081.064,285.897,282.703,1.902,1.365,3418.82,3664.48,967.88
2020-01-03 09:15:00,0,723.349,1094.698,265.499,265.255,6.672,3.294,3505.15,3737.88,999.28
2020-01-03 09:30:00,0,731.433,1107.815,265.523,266.352,10.312,5.803,3519.49,3790.08,1022.87
2020-01-03 09:45:00,0,770.587,1113.905,300.755,299.157,15.127,9.582,3552.06,3837.02,1000.28
2020-01-03 10:00:00,0,777.665,1122.526,326.891,322.454,15.0,10.268,3493.81,3861.16,968.78
2020-01-03 10:15:00,0,793.315,1127.433,322.696,324.154,18.156,12.038,3507.75,3904.34,944.21
2020-01-03 10:30:00,0,804.101,1137.01,344.481,343.742,29.166,19.486,3479.25,3929.66,938.22
2020-01-03 10:45:00,0,835.572,1141.365,369.833,368.681,30.02,21.174,3465.71,3926.71,844.77
2020-01-03 11:00:00,0,803.741,1142.17,340.304,338.348,38.169,26.865,3516.37,3944.16,783.87
2020-01-03 11:15:00,0,774.503,1143.892,320.765,318.519,29.31,21.274,3492.05,3952.73,789.97
2020-01-03 11:30:00,0,759.707,1139.815,293.233,291.201,32.696,23.877,3516.7,3941.29,797.81
2020-01-03 11:45:00,0,810.711,1140.399,292.5,289.555,32.281,23.063,3473.05,3947.99,817.89
2020-01-03 12:00:00,0,781.016,1142.685,312.341,310.123,50.135,34.892,3484.2,3970.66,837.52
2020-01-03 12:15:00,0,755.101,1137.932,312.198,309.662,52.416,36.205,3479.83,3974.08,856.14
2020-01-03 12:30:00,0,757.407,1135.436,324.142,320.777,52.732,36.508,3448.69,3976.1,885.4
2020-01-03 12:45:00,0,755.171,1128.895,331.484,326.551,51.217,35.726,3498.58,3960.21,966.87
2020-01-03 13:00:00,0,763.077,1121.616,331.839,326.708,42.879,31.62,3530.21,3926.51,1033.95
2020-01-03 13:15:00,0,780.139,1108.743,354.127,348.249,44.884,31.726,3520.59,3878.34,1057.01
2020-01-03 13:30:00,0,810.845,1100.424,377.434,368.344,43.786,30.031,3449.83,3862.64,1035.82
2020-01-03 13:45:00,0,818.498,1094.381,382.089,377.334,37.976,26.423,3498.34,3864.89,1106.97
2020-01-03 14:00:00,0,843.335,1090.355,392.896,390.609,37.915,25.551,3550.45,3839.25,1093.85
2020-01-03 14:15:00,0,848.163,1082.738,411.742,408.632,35.329,22.434,3610.6,3843.61,1168.83
2020-01-03 14:30:00,0,860.605,1083.281,436.193,431.425,23.928,15.41,3542.64,3849.1,1212.85
2020-01-03 14:45:00,0,888.841,1091.223,449.237,446.553,11.416,8.151,3521.0,3824.69,1151.74
2020-01-03 15:00:00,0,903.595,1097.407,436.142,435.246,7.533,6.764,3634.11,3829.22,1118.91
2020-01-03 15:15:00,0,875.156,1094.48,417.581,415.935,6.748,5.837,3747.42,3839.13,1086.27
2020-01-03 15:30:00,0,877.238,1096.242,404.816,397.615,6.793,5.238,3827.29,3861.08,1086.37
